t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2
1.62604,5.037119444104023,6.052759421312911,2.001705705330383,0.7215897191389408,0.49150768762326436,-0.2665422642267233,0.4082691450205215,11.447267933909842,6.295862161664234,-2.9361488601388905,-1.4242312664336731,-0.5665983886119936,0.2999939430583185,-0.05393216004748627,-29.973117611948076,2.425839483121728,0.12218756122420564,-0.3038974802427731,-0.00017009189440770375,6.879260529830853,6.879255319843838,6.87923533591153,6.879246329022955,0.0034455608786329007,0.0001003694833201449,0.046120852566691045,0.9926638214114331,0.0005380405104314086,0.07146782719405911,0.9953990856252435,8.267884119426938e-05,0.04550662071321907
1.65031,5.314978116515861,6.196724274346011,1.931152982623914,0.7266145794445378,0.48081710704612196,-0.2803250368337407,0.40282010797455264,11.445959042385873,5.568437939184223,-2.8772756250381244,-1.4212658694779419,-0.5739737437933016,0.29998981506050254,-1.242182418237856,-29.87759140716986,2.595483942475034,0.1267424496957584,-0.3009930017914965,-0.00031463102851072785,6.879260552340117,6.879247746600249,6.879232853180677,6.879256356375515,0.0033509397684547506,9.462111017814992e-05,0.04599744025943927,0.9920414168325532,0.0006224045788798565,0.07502459469597039,0.995316807206861,8.227841838240358e-05,0.04550205579750132
1.67458,5.592455158516306,6.3230614821575895,1.8620805370430504,0.7313358916872901,0.47001635452525425,-0.2940570377991162,0.39719378354017076,11.415812242461236,4.843332063301884,-2.814285251021721,-1.4181899289261857,-0.5812786095444981,0.29998217921046366,-2.4309423324201553,-29.74629352147558,2.7342254050901316,0.13493309200542591,-0.29987167385246777,-0.0004004133431206787,6.8792603641077354,6.879226806386051,6.879211941111972,6.879259112887321,0.003261380566278983,8.955920217576815e-05,0.04589469252261104,0.991315183441185,0.0007262333913682112,0.07830307879286592,0.9952348189036672,8.19883031938433e-05,0.045498787043408935
1.69885,5.8688504520639775,6.431837853507723,1.7945791999460479,0.7357504748208828,0.4591101526288413,-0.3077327838207515,0.39139448574127683,11.356815165181908,4.121412684855379,-2.7479277297543994,-1.414915207864145,-0.5885562615398633,0.2999724614904533,-3.6181996362815654,-29.579368985782278,2.841742330945737,0.1643406906734936,-0.2981263445871793,-0.00029854389065423555,6.8792599594046395,6.879131712213358,6.879121826602707,6.87926022428627,0.003176294060634278,8.508650564470475e-05,0.0458085303314888,0.9904593787891766,0.0008558046520083791,0.08117002396842478,0.9951530068153125,8.181208835469888e-05,0.045496853022476746
1.72311,6.143464161720669,6.523141230787121,1.728721508905511,0.7398536615256952,0.4481060574303957,-0.32134555656087915,0.38542775879788005,11.2690042777302,3.4035444348954593,-2.678960856426791,-1.4109267872839868,-0.5957915557531582,0.29996521606272214,-4.774769677928491,-29.335084034307854,2.8875408548811143,7.137022323728132,-0.2771734789020918,8.45045531244169e-05,6.879259212766462,6.855887114528144,6.855891562384414,6.879260787467926,0.0030951708847719883,8.112317586228964e-05,0.0457358110342111,0.9894392573134471,0.0010201214757294737,0.08356116546135203,0.9950712531578372,8.175365747527976e-05,0.04549629884542206
1.74738,6.415603048106768,6.597093825688683,1.6645539228121304,0.7431943624014931,0.43777593568266143,-0.33449775990964264,0.3796388040989709,11.153124336061946,2.6916047904676854,-2.6088824885894772,-1.2377168135376826,-0.6025183402335975,0.29996726692241743,-5.7980047966719885,-29.088216368731775,2.8401693231845866,16.694286588949286,-0.21487545679427267,0.00029193967625276696,6.879257797704071,6.824028880018413,6.824042118664287,6.879261110400952,0.0030175678775221076,7.760300724988061e-05,0.04567408554719068,0.9882067900256886,0.0012324672877583834,0.08547176774396907,0.9949894360270644,8.18171307728438e-05,0.04549717661081895
1.77165,6.684618491520686,6.653843281276849,1.602078723925808,0.7447694601207439,0.42995942357168765,-0.346281123615629,0.37489029307498006,11.012411274919677,1.9856564320319816,-2.539953790935231,-0.8325594789204771,-0.6077332002328891,0.2999743520710082,-6.655036564557302,-29.08356220863986,2.7604270393068187,0.17258701920055552,-0.17066996109986327,0.0003419906653600136,6.879254733559501,6.879100463259731,6.879118662444248,6.879261305061395,0.002943097401563574,7.447047595853368e-05,0.04562142314310731,0.9866936489056035,0.0015131411200851345,0.08693836916693534,0.99490742879679,8.200723027439608e-05,0.0454995508368986
1.79592,6.94995981201997,6.693463139106903,1.5412568006055707,0.7451120773620765,0.4239313584382782,-0.35710562391982614,0.3708986006007483,10.85089872019566,1.2798210264372198,-2.47296037641034,-0.8283709263689046,-0.6118752272772922,0.29998265191812673,-7.437750174555197,-28.966065853570893,2.5923265340383628,0.14124543764521533,-0.16742038842471257,0.0002964772946225095,6.879245888653245,6.879199746501696,6.879225353216543,6.879261415140076,0.0028714182608502153,7.16791407133586e-05,0.04557629539727327,0.9847991259126736,0.001894522992929858,0.08802055180885873,0.994825097833585,8.233096320499979e-05,0.04550351985102829
1.82019,7.211150536543395,6.715986847582511,1.4820120806414918,0.7452910272315192,0.417884319553128,-0.3678895976796926,0.3668395114756886,10.670390315705577,0.5768371658781406,-2.410046630237821,-0.8249430095940089,-0.615938389723517,0.2999898471911816,-8.214073662899276,-28.834540483688876,2.407408997360755,0.1338906593689629,-0.15804919969253858,0.00012012265232508303,6.879214015784524,6.879198159310462,6.879249677975066,6.879261450278949,0.002802228489032131,6.918977181808434e-05,0.04553747986261323,0.9823682539182762,0.0024308719943975056,0.08878649508237661,0.9947423007462964,8.27970872885958e-05,0.04550921116499217
1.84446,7.467731516446482,6.721487740538265,1.4242405822040063,0.7453092031607218,0.411814277423551,-0.3786321585603835,0.36271322578412346,10.471041144725572,-0.12295467638102435,-2.351620688673489,-0.8216935875602469,-0.6197741207171492,0.2999927624744064,-8.983484996347809,-28.68900021830672,2.2061071053386723,0.13218815126997335,-0.1264800077158178,3.6893352594983566e-05,6.879109600472809,6.879103253459521,6.87925633121575,6.879261423855049,0.0027352596429460322,6.696884608609897e-05,0.04550398840210079,0.9791495997070501,0.003218654211226098,0.08930354218124333,0.9946588858959737,8.341485032273553e-05,0.04551676841575926
1.86873,7.719247503257618,6.710047413062411,1.3678285389047826,0.7451692743210211,0.40571894900095734,-0.38932767355709924,0.3585231550301321,10.253018959872028,-0.8192143697407719,-2.2980801872620207,-0.8184854840721967,-0.6228436920064324,0.2999936578473427,-9.744659055663343,-28.528385696491416,1.9891299038992893,0.13151631983154424,0.06839048573983711,2.3564270296515174e-05,6.878461971678955,6.878458585172106,6.879258764722794,6.879261350044453,0.0026702717035458675,6.498793940016465e-05,0.04547502215744348,0.9747066744055735,0.0044429253014765906,0.08963305104718816,0.9945746912867045,8.419460926920235e-05,0.04552636120309236
1.893,7.965247669512497,6.681756011648644,1.312652666373452,0.7448845108110574,0.39958716041699105,-0.39994989174026613,0.3542841429435335,10.016523673373268,-1.5115760737367463,-2.2498055535556194,-0.8152936854099595,-0.6211839081775223,0.29999422973383183,-10.468316393835943,-28.299718206315898,1.7600091749904998,0.11202532979004586,7.408644206041993,1.617281779740699e-05,6.853996323603111,6.853994522810439,6.879259968407573,6.87926121932444,0.002607048854837216,6.322284870865107e-05,0.045449931134671974,0.9682106029340874,0.006496071471485996,0.08982795217965078,0.9944895432166011,8.514807010332236e-05,0.04553819098422673
1.91727,8.205293172886597,6.636727505870385,1.258578440795871,0.7449076750914586,0.39302904991579596,-0.40967390689088906,0.35043974458435007,9.762465786834786,-2.198388195823995,-2.207091501509035,-0.8125749178971631,-0.4413818828765959,0.299994622235525,-11.167927911948786,-28.11588667301029,1.6435742725502664,0.08441466835299437,3.305868104280084,8.692445568205447e-06,6.867673547073186,6.867672899265445,6.879260658954486,6.879261011219077,0.002545396119444591,6.1652735392625e-05,0.045428181326794964,0.9578777683312083,0.010332834602879114,0.0899319177907537,0.9944032548916653,8.628832493585249e-05,0.04555249518643825
1.94154,8.43896442479331,6.575083155713061,1.205502695097377,0.7454583921388883,0.3858826845024826,-0.41815466437169463,0.3471786559030516,9.491428873583434,-2.8807388697591554,-2.167203233869454,-0.8105262396352759,-0.36115103847425045,0.29999483319440956,-11.785920423978402,-27.819467791365064,1.5728799184197702,0.0471253496334022,11.224898894062639,1.5318944869035396e-06,6.841277507059771,6.841277853037499,6.879261086084483,6.879260688022343,0.0024851364040483354,6.025971539625596e-05,0.0454093334114197,0.9390831782932159,0.01879459003799242,0.08997941590025392,0.9943156244815937,8.763041007147848e-05,0.04556955873638534
1.96581,8.665872701940566,6.496964176896892,1.1533686303794664,0.7468041792222891,0.377960733077847,-0.4249798916592338,0.34470465169151465,9.20539376333497,-3.555895688276913,-2.129030663150456,-0.8093825440991629,-0.08873148385390109,0.2999948703722958,-12.388590314423453,-27.606536566808447,1.6823502710496683,0.01610789760772745,0.8369941526466432,-7.725022233304739e-06,6.875903655314719,6.875905095227525,6.879261359466586,6.879260182204536,0.0024261081413622363,5.902826268609882e-05,0.04539302260296924,0.8954983638641069,0.04358481442910902,0.08999617956393219,0.9942264330252076,8.919145638608643e-05,0.0455897218522998
1.99008,8.885659247750633,6.402520780149668,1.1021886175402618,0.7488142265361329,0.36938873912290554,-0.43042882873377436,0.3428705878408125,8.904732324182556,-4.22588483179769,-2.0882013322246165,-0.8089916179684618,-0.06841828758943923,0.29999468289202214,-12.942147104165509,-27.311040040815467,1.7980290305017184,0.013808615960229684,-0.07718082633754425,-2.0076026439854665e-05,6.878950116630842,6.87895297679619,6.879261532984011,6.879259355403563,0.0023681631886093985,5.7944952752837995e-05,0.04537894603704078,0.7238277563376334,0.17167060752647337,0.08999976307767993,0.9941354417599652,9.099126524246061e-05,0.0456133949440759
2.01435,9.09798563826301,6.2919037564494555,1.0520336805481598,0.7507879424871092,0.3607407399459774,-0.4357450902541538,0.34104223102675063,8.590636492832777,-4.8887025047544475,-2.0445645678932403,-0.8086564936127494,-0.0702914061390616,0.2999941956624949,-13.48858859175579,-26.999749115412776,1.9036161177726612,0.01361339777526114,-0.07153920681972083,-3.373255718016388e-05,6.878929727762617,6.878934733944983,6.879261629173192,6.8792577698977695,0.0023111649528475414,5.6998235761856915e-05,0.04536685258438847,0.16943484027109315,0.5543929160665403,0.08999998632324,0.9940423888068736,9.305295309157795e-05,0.045641077030407116
2.03861,9.302528078189154,6.165291896349055,1.0029693659656445,0.7526678755808666,0.3520634667886877,-0.44102836338805484,0.3391701198125298,8.263278952127722,-5.543965389373609,-1.9983652871811397,-0.8083261070503575,-0.07202760697647224,0.2999933769996018,-14.019752190698627,-26.661276390627954,1.999135978826825,0.006295977553460979,2.5009810473212446,-4.2653481251971616e-05,6.870351138203605,6.870360051508043,6.879261673174694,6.879254210088619,0.0022549870035855337,5.617794926200768e-05,0.04535653040507091,0.07810528858360327,0.09132955168748987,0.08999913758766605,0.9939469857619541,9.540304491955207e-05,0.045673368240031195
2.06288,9.498968734380929,6.022876327279627,0.9550538134517309,0.754622245305098,0.3432288005964132,-0.4459925010386492,0.3373869431595785,7.923030484527006,-6.191013804552356,-1.9498478138286104,-0.8081733085782108,-0.011330744630071282,0.2999923418328288,-14.509079486444934,-26.275421602651807,2.128693659941479,-0.026281543802259603,9.185887026651814,-4.929711338770354e-05,6.848058691352024,6.848077040848941,6.879261688927953,6.8792450155328915,0.002199511751789413,5.547525179612044e-05,0.045347802470967945,0.048209040637330905,0.029896247946272367,0.08999186943552806,0.9938489133144695,9.807244748461686e-05,0.04571100090993064
2.08715,9.687005461073019,5.864869481157015,0.9083493961085999,0.7572630678045534,0.3337746294865797,-0.4496088520072951,0.33615327771284886,7.5709064245286335,-6.8286978245164445,-1.898186076450187,-0.8088111411791916,0.211603579875691,0.29999114543027766,-14.99837613619688,-25.945256407359544,2.4083696803642938,-0.06286747909096739,1.3874934049746674,-5.1906096040133956e-05,6.874020377822179,6.874070914910139,6.879261684405971,6.879212912125276,0.0021446294050594034,5.488234673000979e-05,0.045340519143051,0.03384247986207315,0.014366560775257756,0.08996477157105649,0.9937478161793218,0.00010109713514757221,0.045754869153323656
2.11142,9.866350393024666,5.691482187265433,0.8629770633305269,0.7605203820690325,0.32374769250428365,-0.45200040581052325,0.3353979968234105,7.206907515887022,-7.458368992311304,-1.8397368198575037,-0.8103368859378481,0.2452769642855766,0.2999898857097493,-15.420529663196742,-25.517501860394415,2.7023019443991045,-0.13816872910700645,5.084219264045778,-3.681252255159542e-05,6.8615002252449235,6.861746539688232,6.879261664187778,6.879016601370236,0.0020902368706717774,5.439253438762601e-05,0.0453345563717874,0.025498092851073483,0.008344387010999665,0.08989564616995846,0.9936432964659655,0.00010451971335641342,0.045806080437455494
2.13569,10.036735801368328,5.5029380077031815,0.819107522053342,0.7641267757410303,0.31334018476635894,-0.4536220408664258,0.33489587384343433,6.83266326990277,-8.077658890370834,-1.7741540561203357,-0.813690133392549,0.3686670064209372,0.29998899229849524,-15.817900727711828,-24.995457636959948,3.042478044196823,-12.975625599573558,2.7294038946745225,-1.5841210297843087e-05,6.82651311300445,6.869484133445889,6.879261633041745,6.836291151201455,0.002036236925048962,5.3999945622815284e-05,0.04532981017320118,0.02008357809285876,0.005414514758214722,0.08975257472843218,0.9935349059547941,0.00010839051117138678,0.04586600982872704
2.15996,10.197924805810864,5.299512890038729,0.7769260351944254,0.768743740918121,0.30102350288706603,-0.4549448414274072,0.3338309539108984,6.448775137640711,-8.684279181676457,-1.7003154833577163,-1.1285984617540594,0.43490751338528716,0.29998860784465786,-16.404483985832524,-24.419173696925906,3.4951358708938263,-10.876226149432133,0.24869657040731843,2.393154759311741e-06,6.841602766309552,6.877550198189154,6.879261596288402,6.843314083041538,0.0019825377950076287,5.3699130041333355e-05,0.045326189954449696,0.01630699590736003,0.003776582185498732,0.08949297858749948,0.9934221376960733,0.00011276825872078689,0.0459363600755175
2.18423,10.349632211739538,5.081527267067317,0.7366676252988962,0.7744434547490182,0.28579243242237107,-0.4570004668492814,0.3312259006148501,6.050651086513537,-9.276913510546198,-1.6154912576544331,-1.3925560003957402,0.4409431854733276,0.29998866592466017,-17.136571839752566,-23.719202549633,3.980196816780999,-2.884316255424558,0.2819052383684795,3.7463732242054852e-06,6.868019300758236,6.877322560685997,6.879261558106162,6.869958170801711,0.0019290521875460593,5.3485607461569314e-05,0.04532362375351874,0.013535866927951798,0.002771128979408231,0.08906309948600757,0.9933044153179037,0.00011772237816963514,0.04601926344025489
2.2085,10.491466067626861,4.84935953395733,0.6986106258050503,0.7805194981435861,0.2688790844365263,-0.4595245395016871,0.3276134178159202,5.634759833294828,-9.852560084782933,-1.5188949805420986,-1.4625561097154427,0.44778480607109583,0.2999887568462208,-17.871913434815845,-22.87795467134371,4.427376728841118,-3.5448689235378814,1.4201882335788694,1.7669530319460828e-06,6.86198300380932,6.873473677350893,6.879261518700025,6.867770785082048,0.0018756960379661641,5.33561495798953e-05,0.04532206036287397,0.01142468768901146,0.002111179238940338,0.08839860522138338,0.9931810798568718,0.00012333546103190758,0.04611741201743629
2.23277,10.62299103630959,4.603465373193648,0.6630298867527774,0.7866839882615292,0.2510482444605761,-0.4619972270857463,0.32351452315060786,5.20102241222093,-10.407790228146505,-1.411445995211339,-1.5485873178761242,0.482251668509675,0.29998879972879483,-18.623411942522278,-21.943281784724256,4.87278006123664,-5.529230899882016,2.527491298247726,2.4317646008536284e-06,6.851633891226612,6.86970554777618,6.879261477431274,6.86118973820171,0.0018223878493448752,5.330818862128885e-05,0.04532146138769444,0.009769009098340421,0.0016556785906710386,0.08742704465048957,0.9930513740804712,0.0001297057764005514,0.04623422216819489
2.25704,10.743769509015276,4.3443664704542,0.6301874864687456,0.7931318254270319,0.2318763494870108,-0.46425654294393953,0.3188120626724802,4.749046707604405,-10.940336588440701,-1.293187417867079,-1.6827774458545302,0.5435919140008529,0.2999888587458279,-19.427300038302906,-20.92302534093412,5.347738832922356,-4.664424758420736,1.3198727823362884,3.039530375832098e-06,6.858488010533109,6.873644296596587,6.879261434518103,6.864105045110592,0.0017690482827891034,5.333956655577167e-05,0.04532179767839975,0.008440264336428846,0.0013287447619115755,0.08607315774696649,0.9929144228014175,0.00013695127905368853,0.04637407207058377
2.28131,10.85334350538741,4.072637827375411,0.6003548068177913,0.7998170632336696,0.21122416710269837,-0.46632672669192704,0.31339496401801586,4.2775612649417765,-11.448122119382317,-1.1634019610144353,-1.7959794022588973,0.5756241985597598,0.29998893251286307,-20.242024595615565,-19.789599720922382,5.816754803082582,-1.8464294911515065,2.904701236268812,3.720298184524002e-06,6.862579094088087,6.868306188069759,6.87926139062034,6.873534170148529,0.0017155995387865878,5.3448744002515575e-05,0.04532305137347993,0.007353625380408603,0.0010866389560202443,0.08426844968977598,0.9927692076147052,0.00014521518671227655,0.04654263800283073
2.30558,10.951234675882429,3.7889145966901254,0.573810155974842,0.8065718574283964,0.18949968786784618,-0.46795205114450183,0.30749404519470164,3.7863030917506997,-11.928400293196448,-1.022233851818396,-1.8407908080777446,0.6461190354894787,0.2999890228016028,-20.957903064426223,-18.492657416469285,6.264951505918601,-3.8584857128896783,12.62497242843796,5.77107752961927e-06,6.823554826855215,6.835856817574346,6.879261346409482,6.866959159473716,0.001661964753297503,5.363478548908471e-05,0.04532521542798971,0.006450901504304401,0.0009027238761042014,0.08196606448383217,0.9926145350652985,0.0001546725494067477,0.046747350251641236
2.32985,11.036989527824327,3.493911073985605,0.5508194996669729,0.8140801152775221,0.16628669813067573,-0.46771208357047006,0.30144271374629844,3.277671105621419,-12.377202687292485,-0.8701883576836398,-1.9344332514827696,0.9525172844633253,0.2999891628611601,-21.646545663255772,-16.97904284882926,6.796424782054479,-30.2229248996695,-0.14724126776570137,-2.871059064957366e-06,6.778063960718669,6.878141387197588,6.8792613005138135,6.779183971650903,0.0016080677862198422,5.38969670776609e-05,0.045328288759114634,0.005690876144956125,0.000760025359348276,0.07916048831030605,0.9924489971797457,0.00016553788555285603,0.04699800985818701
2.35411,11.110202552375014,3.1884447770625886,0.5316736227433818,0.8226377099165535,0.13829386564219878,-0.4671307014752223,0.29313975219612054,2.7523262999080815,-12.789270834579272,-0.7052444210289125,-2.667920102295048,0.9489438535607374,0.2999890931827925,-22.731609872299632,-15.256257226792188,7.454263120851221,-0.5330805997889545,-0.16037267108826492,-2.1643735780209942e-05,6.87680976905545,6.877924194711767,6.879261254833536,6.8781475650642365,0.0015538331562976533,5.423462992218881e-05,0.04533227432199782,0.005043554578903903,0.000647321566052223,0.07590860136451882,0.9922709221469522,0.0001780750327934168,0.04730764640715867
2.37838,11.17035131278453,2.8734700877075134,0.5167292337426165,0.8309317796533938,0.10645124354423545,-0.4674140816791058,0.2823908429259555,2.200647830849361,-13.15952831646132,-0.5243352601918997,-2.6808575533083547,0.945051733725765,0.29998856790618045,-23.589827619402808,-13.236340263061209,7.883666058766471,-0.24293139260956975,5.635403985672655,-4.9240452510887495e-05,6.858497576871855,6.8585988073800115,6.879261198057089,6.879161641724317,0.0014991847020046347,5.4648454293018686e-05,0.04533719438343356,0.004486570212886608,0.0005569843660172941,0.07234355800181645,0.9920783100056109,0.00019261214134133544,0.04769377367691602
2.40265,11.21685264607535,2.5500999876586157,0.5063045118585455,0.8386106354605803,0.07416138172282741,-0.46649270317697256,0.2713242544089788,1.6281410854168734,-13.48076398667068,-0.33300482445490387,-2.6867533090209523,1.0818185998126142,0.29998737287874466,-24.381018797407265,-11.157691109467542,8.320226437898633,-0.23654750512484427,-0.03880381722951588,-8.79819979087336e-05,6.877476225146064,6.877509301964915,6.879261111152646,6.879231025721724,0.0014440447192254526,5.513998277918212e-05,0.04534308513402632,0.004002902273572078,0.00048366793931453,0.06866448700704174,0.9918687506769449,0.00020955932866593838,0.04818010102851748
2.42692,11.249220457985295,2.219541677133501,0.5006546089473839,0.8456386094518749,0.041493153609896465,-0.46432273732222945,0.259957799607204,1.0364327462448173,-13.751552460697859,-0.13107940829354267,-2.6924941327558325,1.08087686138744,0.29998523762417256,-25.027369681348524,-8.997621723275781,8.643896701412196,-0.23028704839215472,-0.4970003043962338,-0.00012491670661371747,6.879015763392941,6.879033157467127,6.879260969417121,6.879247822510959,0.0013883340250070314,5.57106942184213e-05,0.04534998568558698,0.0035793927438816423,0.00042350952969043634,0.06509414647861486,0.9916393152908927,0.0002294353860523288,0.04879900459075853
2.45119,11.267032300565917,1.8830451682347544,0.5000059460430939,0.8515741163384062,0.008735084438592684,-0.4616561601196683,0.24823137199364673,0.42903797447381076,-13.969917732904781,0.07870123310079195,-2.698083020081224,1.0688150510453072,0.2999822059929836,-25.56247595296529,-6.7922650586512665,8.85348960941012,-0.22571019077861765,-0.5446896100983232,-0.0001259927494091968,6.879177041430363,6.87918805305475,6.879260736650384,6.879254008779476,0.0013319715192897745,5.6362505717256896e-05,0.045357944315330224,0.0032057301079020948,0.0003736626359795477,0.061822033704628826,0.9913864071326605,0.0002529081582320986,0.049595067681663295
2.47546,11.269940180040438,1.5418967187805166,0.5045158324250939,0.8563722521078236,-0.02405304305159026,-0.45855831554318743,0.236161575398113,-0.1913434097882447,-14.134760716311952,0.29356853114898557,-2.703560830636623,1.0555958583924625,0.29997914824707395,-25.98664219884614,-4.554803884052245,8.947859073727088,-0.22129153431216797,-0.5580150077135957,9.531031392343271e-08,6.8792226456003185,6.879226154663602,6.879260350903208,6.879256838599375,0.001274873857488485,5.709766180128948e-05,0.0453670173192231,0.00287373537083175,0.0003319947370703449,0.058963337807196176,0.9911055592145658,0.00028084791809469383,0.05062969551263165
2.49973,11.257661482378152,1.1974052983587933,0.5142738453989615,0.8600209528189332,-0.05682903714995202,-0.45504025794427694,0.22376949385520628,-0.8220189785127515,-14.245302259464102,0.5107261026046829,-2.7089314038406687,1.042053268716825,0.29997915056018104,-26.297973595942704,-2.2968977091704423,8.926381895184038,-0.2172218457820729,-0.5637891947419628,0.00011472131995184575,6.879241549844797,6.87923906949911,6.879259700521089,6.879258280341897,0.0012169549833032645,5.791887418522066e-05,0.04537727095932002,0.00257684974885829,0.00029688562197345965,0.05655325478520543,0.990791153046788,0.00031440616777779246,0.0519866426324834
2.524,11.22997951544303,0.8508953505287893,0.5293014671040651,0.8625127479695565,-0.08955236813536142,-0.45110825951005445,0.21107693527936566,-1.4602503177913466,-14.301046178126184,0.7273624396627774,-2.7142032088734127,1.0283705440187334,0.2999819347572755,-26.49494224011809,-0.030165250783047708,8.789108875574684,-0.21355660733776705,-0.5670611968516843,0.0001536201105800927,6.879250229361925,6.879244467618035,6.879258532804046,6.879259071464177,0.001158125612865578,5.882937043768633e-05,0.045388782295712075,0.0023097609413422673,0.0002670888075160232,0.054568591514521814,0.9904360214010188,0.00035513164576921426,0.05377662268411467
2.54827,11.186744523264284,0.5036999406251227,0.5495519284460593,0.8638425091463394,-0.12218301407288411,-0.4467677269406633,0.19810610806949164,-2.1032619326721402,-14.3017782652711,0.9406672674381333,-2.7193860614234664,1.014608410377554,0.2999856629977256,-26.576565145265217,2.2337668504422887,8.536716262410504,-0.20988274904651213,-0.5693885425188449,0.00014460646738800339,6.879254648571687,6.879246438124133,6.8792562118561955,6.879259505683859,0.0010982926718097624,5.983294105581569e-05,0.045401639922741106,0.0020681266249268364,0.00024163431641543103,0.05295607431158678,0.9900308753021185,0.00040514609890023295,0.056135280168450555
2.57254,11.12787442690814,0.15715390852713837,0.5749104258882904,0.864006978646643,-0.154681216575511,-0.442023992797418,0.18487956425461916,-2.748254471895937,-14.24756648338636,1.147846723046082,-2.724479752293857,1.0007897938694836,0.2999891724840749,-26.542436557372625,4.483296036663658,8.170483712691437,-0.20563658402270443,-0.5713891476995863,9.718261766718916e-05,6.879257153750591,6.879245278470462,6.879251125364315,6.879259696435443,0.0010373586790320241,6.093399277773826e-05,0.045415944595410936,0.0018483672777786107,0.00021975934714822567,0.05165383501745986,0.9895634577489032,0.00046741755321522604,0.05920106286764917
2.59681,11.05335523394139,-0.18741297439813775,0.6051946983684787,0.8630046359981376,-0.18700733255472485,-0.436882550467336,0.17142022717628522,-3.3924187368696703,-14.138760380002648,1.3461379998807934,-2.729470392045877,0.9869226242316745,0.29999153103052345,-26.39273637136784,6.706885410500106,7.6922845197693075,-0.19973530945950732,-0.5732217666737357,2.7906339908134835e-05,6.8792586361658765,6.8792379865117494,6.879239999878331,6.8792597007169025,0.0009752210696929031,6.213760933912101e-05,0.045431809566017965,0.0016475091218261615,0.0002008581559524493,0.050603327073855085,0.9890172605749828,0.0005461971739203591,0.06305262505033339
2.62108,10.963241105134443,-0.5286828219401829,0.6401559560771404,0.8608357105879251,-0.2191216545005713,-0.431349112168697,0.1577514649089719,-4.032949894910068,-13.975989494165574,1.532823754707234,-2.734317812459944,0.9730109783585391,0.2999922082956606,-26.12822586764178,8.893097522132651,7.104585097718275,-0.1892269013412342,-0.5746983874347408,-1.5015920790857412e-05,6.8792594488919265,6.87921425104301,6.87921391751541,6.879259625905633,0.0009117714492957382,6.34496203971649e-05,0.045449360289285486,0.0014630637415412153,0.00018444538028494602,0.04975418909248185,0.9883695203651516,0.0006477402098313164,0.06760350582872485
2.64535,10.857654077345872,-0.865356400356228,0.6794801577979862,0.8575023775131865,-0.2509839655432099,-0.4254295336718392,0.14389730642358786,-4.66706158901609,-13.760160942920791,1.705246502239198,-2.7389102019925424,0.959063496049472,0.29999184387095684,-25.750191554613096,11.030556370206892,6.410453852713715,-0.15941375682487174,-0.575823763059151,-3.4757465924758023e-05,6.879259862524535,6.879125397227401,6.879123934341382,6.879259581392357,0.0008468947702475837,6.487667904815456e-05,0.045468732857284144,0.0012929348572000797,0.00017012888434113553,0.04906520368208734,0.987587977065745,0.0007815432994065134,0.07252326986278097
2.66961,10.736783461039725,-1.1961598432529241,0.7227896360657412,0.8530096301505758,-0.2825514185111827,-0.4191295097019782,0.12988349454069917,-5.2919986847441285,-13.492457930007609,1.8608232250187937,-2.7427790497251094,0.9450887017504017,0.2999910003343267,-25.25974599174565,13.10706875301502,5.613529174402985,0.04060263498537061,-0.5762689528853997,-5.538884133968653e-05,6.87926004452635,6.878468998351775,6.878466702951207,6.879259632346387,0.0007804684226115129,6.642634763607069e-05,0.0454900699431358,0.001135345429196907,0.00015758942800317289,0.048503522106012775,0.9866254026375014,0.0009625744282435426,0.07730399969901906
2.69388,10.60088514189135,-1.5198515338268146,0.7696450213304041,0.8473734125647818,-0.3137581398614293,-0.41245195910802845,0.11574762217472535,-5.905033048602347,-13.174359578675169,1.9970592064714268,-2.741793655393854,0.9311031030409458,0.29998965609028216,-24.545795412982468,14.987447142526015,4.691209571745366,20.547279666310235,-0.5238085982938128,-6.568170120409058e-05,6.879260065556839,6.810123099382418,6.81012061556702,6.8792598149192825,0.0007123612348585471,6.810718775296587e-05,0.04551351180700268,0.0009887801554310618,0.00014656527376584528,0.0480433289736753,0.9854098733638976,0.0012155292736037659,0.08146574072927326
2.71815,10.450315157630573,-1.8352580335785331,0.8195331914303172,0.8416468755492553,-0.34201271115249526,-0.4050881464163533,0.1027688497787163,-6.500740387912443,-12.810625908198851,2.110911209436155,-2.243127179358443,0.9183906762832323,0.29998806204654443,-23.955761561077885,16.68466525083059,3.9901838410747628,10.227925304573475,-0.4453045058606154,-7.214703834650444e-05,6.879259966573368,6.844529118855241,6.844526794649012,6.879260095366442,0.0006424328310453515,6.992840381319555e-05,0.045539170587385464,0.0008519408280674818,0.00013683932736357988,0.04766444627121402,0.9838263498460185,0.0015835235178791917,0.08472908820429634
